Well Name,Field Name,Timestamp,Production_1D,Production_7D,Production Target,Average Cycle Time
Tango-40,Alpha 4,2024-02-08T00:00:00+00:00,292.1463928,259.9819174,280.5583584,3165
Tango-40,Alpha 4,2024-02-09T00:00:00+00:00,296.5809021,261.7611914,293.2155908,3047
Tango-40,Alpha 4,2024-02-10T00:00:00+00:00,290.2210083,262.827754,283.9992533,4304
Tango-40,Alpha 4,2024-02-11T00:00:00+00:00,287.2051086,264.3144178,287.2051086,3067
Tango-40,Alpha 4,2024-02-12T00:00:00+00:00,288.1784058,265.3643064,288.1784058,3058
Tango-40,Alpha 4,2024-02-13T00:00:00+00:00,289.7737122,267.5685453,289.7737122,3193
Tango-40,Alpha 4,2024-02-14T00:00:00+00:00,289.3299866,292.5371132,288.3980563,3081
Tango-40,Alpha 4,2024-02-15T00:00:00+00:00,281.800293,289.4044762,281.800293,3041
Tango-40,Alpha 4,2024-02-16T00:00:00+00:00,277.7137146,287.6003914,271.4152947,3418
Tango-40,Alpha 4,2024-02-17T00:00:00+00:00,280.546814,285.5961304,280.546814,3322
Tango-40,Alpha 4,2024-02-18T00:00:00+00:00,289.6604004,285.5260544,289.6604004,3148
Tango-40,Alpha 4,2024-02-19T00:00:00+00:00,282.5917969,284.9493904,277.0563287,3069
Tango-40,Alpha 4,2024-02-20T00:00:00+00:00,278.163208,283.6974907,278.163208,3079
Tango-40,Alpha 4,2024-02-21T00:00:00+00:00,279.8371887,282.4554253,279.8371887,3081
Tango-40,Alpha 4,2024-02-22T00:00:00+00:00,282.4346924,281.5935135,282.4346924,3034
Tango-40,Alpha 4,2024-02-23T00:00:00+00:00,283.2492065,281.7746277,278.4853516,3037
Tango-40,Alpha 4,2024-02-24T00:00:00+00:00,276.8157959,281.6623878,276.8157959,3064
Tango-40,Alpha 4,2024-02-25T00:00:00+00:00,275.7580872,281.063797,275.7580872,3062
Tango-40,Alpha 4,2024-02-26T00:00:00+00:00,274.9328918,279.2228584,274.9328918,3070
Tango-40,Alpha 4,2024-02-27T00:00:00+00:00,275.9360046,278.3908844,275.9360046,3723
Tango-40,Alpha 4,2024-02-28T00:00:00+00:00,274.8240967,277.9734955,270.5692559,3071
Tango-40,Alpha 4,2024-02-29T00:00:00+00:00,280.6445007,278.0744095,276.996263,3077
Tango-41,Alpha 5,2024-02-01T00:00:00+00:00,105.7761002,108.4482508,105.7761002,4117
Tango-41,Alpha 5,2024-02-02T00:00:00+00:00,111.3570023,109.7427883,111.3570023,4126
Tango-41,Alpha 5,2024-02-03T00:00:00+00:00,110.4573975,109.6032753,110.4573975,4272
Tango-41,Alpha 5,2024-02-04T00:00:00+00:00,110.5379028,109.8142881,107.8051,3770
Tango-41,Alpha 5,2024-02-05T00:00:00+00:00,109.2611008,109.9704885,109.2611008,3870
Tango-41,Alpha 5,2024-02-06T00:00:00+00:00,107.7266998,109.5943508,107.7266998,3919
Tango-41,Alpha 5,2024-02-07T00:00:00+00:00,108.9138031,109.4173384,108.9138031,3762
Tango-41,Alpha 5,2024-02-08T00:00:00+00:00,109.0526962,109.1353378,109.0526962,4025
Tango-41,Alpha 5,2024-02-09T00:00:00+00:00,106.7405014,109.255888,106.7405014,3930
Tango-41,Alpha 5,2024-02-10T00:00:00+00:00,111.9971008,109.3359003,111.9971008,4109
Tango-41,Alpha 5,2024-02-11T00:00:00+00:00,112.2173996,109.5559006,112.2173996,4117
Tango-41,Alpha 5,2024-02-12T00:00:00+00:00,111.6845016,109.6992254,111.6845016,3895
Tango-41,Alpha 5,2024-02-13T00:00:00+00:00,110.8097,109.8928003,110.8097,4117
Tango-41,Alpha 5,2024-02-14T00:00:00+00:00,110.0493011,110.1831255,110.0493011,4538
Tango-41,Alpha 5,2024-02-15T00:00:00+00:00,101.8410034,109.2990255,99.76066776,3919
Tango-41,Alpha 5,2024-02-16T00:00:00+00:00,110.1160965,109.4319506,105.115479,3946
Tango-41,Alpha 5,2024-02-17T00:00:00+00:00,109.7916031,109.8133383,107.7305623,4120
Tango-41,Alpha 5,2024-02-18T00:00:00+00:00,110.8123016,109.6652384,108.2303674,3916
Tango-41,Alpha 5,2024-02-19T00:00:00+00:00,110.1790009,109.4104385,104.8977617,4335
Tango-41,Alpha 5,2024-02-20T00:00:00+00:00,109.8865967,109.1857004,107.9454661,4120
Tango-41,Alpha 5,2024-02-21T00:00:00+00:00,110.0326996,109.0885754,110.0326996,4109
Tango-41,Alpha 5,2024-02-22T00:00:00+00:00,108.7947998,108.9317627,108.7947998,3930
Tango-41,Alpha 5,2024-02-23T00:00:00+00:00,110.8991013,110.0640249,110.8991013,4114
Tango-41,Alpha 5,2024-02-24T00:00:00+00:00,109.4206009,109.977088,109.4206009,4314
Tango-41,Alpha 5,2024-02-25T00:00:00+00:00,109.7978973,109.9778748,109.7978973,4123
Tango-41,Alpha 5,2024-02-26T00:00:00+00:00,109.9106979,109.8651743,109.4103305,4103
Tango-41,Alpha 5,2024-02-27T00:00:00+00:00,109.6252975,109.7959614,109.6252975,4123
Tango-41,Alpha 5,2024-02-28T00:00:00+00:00,111.3067017,109.9734745,111.3067017,4086
Tango-41,Alpha 5,2024-02-29T00:00:00+00:00,109.6632996,109.9272995,109.1459742,4365
Tango-42,Alpha 4,2024-02-01T00:00:00+00:00,232.7210999,232.6945362,232.7210999,3401
Tango-42,Alpha 4,2024-02-02T00:00:00+00:00,224.7566071,229.4196129,224.7566071,3406
Tango-42,Alpha 4,2024-02-03T00:00:00+00:00,232.1871033,229.1008263,229.7777859,3358
Tango-42,Alpha 4,2024-02-04T00:00:00+00:00,221.031601,227.5112133,217.8462277,3300
Tango-42,Alpha 4,2024-02-05T00:00:00+00:00,223.267395,226.5116634,223.267395,10073
Tango-42,Alpha 4,2024-02-06T00:00:00+00:00,73.00183868,207.9293432,73.00183868,3527
Tango-42,Alpha 4,2024-02-07T00:00:00+00:00,277.5061035,215.2971182,277.5061035,3862
Tango-42,Alpha 4,2024-02-08T00:00:00+00:00,256.8247986,217.6620684,256.8247986,3743
Tango-42,Alpha 4,2024-02-09T00:00:00+00:00,247.3858948,219.4951677,247.3858948,3494
Tango-42,Alpha 4,2024-02-10T00:00:00+00:00,243.0538025,221.7823172,243.0538025,3451
Tango-42,Alpha 4,2024-02-11T00:00:00+00:00,235.4700012,222.1926794,235.4700012,3446
Tango-42,Alpha 4,2024-02-12T00:00:00+00:00,240.3731995,224.6103792,236.0162109,3470
Tango-42,Alpha 4,2024-02-13T00:00:00+00:00,233.7301941,225.9182291,233.7301941,3478
Tango-42,Alpha 4,2024-02-14T00:00:00+00:00,237.3186951,246.4578362,231.0335354,3499
Tango-42,Alpha 4,2024-02-15T00:00:00+00:00,238.9367065,241.6366615,238.9367065,3533
Tango-42,Alpha 4,2024-02-16T00:00:00+00:00,236.6813049,239.1187248,230.0942898,3502
Tango-42,Alpha 4,2024-02-17T00:00:00+00:00,240.6174927,238.2726746,240.6174927,3525
Tango-42,Alpha 4,2024-02-18T00:00:00+00:00,234.4174042,237.1931248,234.4174042,3478
Tango-42,Alpha 4,2024-02-19T00:00:00+00:00,232.3255005,236.8000622,232.3255005,3456
Tango-42,Alpha 4,2024-02-20T00:00:00+00:00,231.6152039,235.7053127,231.6152039,3395
Tango-42,Alpha 4,2024-02-21T00:00:00+00:00,227.8554993,234.9709759,227.8554993,3466
Tango-42,Alpha 4,2024-02-22T00:00:00+00:00,234.1578979,234.5758762,234.1578979,3452
Tango-42,Alpha 4,2024-02-23T00:00:00+00:00,236.4781952,234.2685623,236.4781952,3451
Tango-42,Alpha 4,2024-02-24T00:00:00+00:00,228.8807983,233.293499,228.8807983,3578
Tango-42,Alpha 4,2024-02-25T00:00:00+00:00,233.335907,232.3833008,227.1053779,3430
Tango-42,Alpha 4,2024-02-26T00:00:00+00:00,230.9673004,231.9520378,230.9673004,3394
Tango-42,Alpha 4,2024-02-27T00:00:00+00:00,219.6313934,230.3652744,219.6313934,3432
Tango-42,Alpha 4,2024-02-28T00:00:00+00:00,234.778595,230.7606983,234.778595,3446
Tango-42,Alpha 4,2024-02-29T00:00:00+00:00,229.2581024,230.9360237,224.2633253,3420
Tango-43,Alpha 5,2024-02-01T00:00:00+00:00,112.2745972,111.8550987,112.2745972,3637
Tango-43,Alpha 5,2024-02-02T00:00:00+00:00,114.4690018,113.3533239,114.4690018,4017
Tango-43,Alpha 5,2024-02-03T00:00:00+00:00,109.6358032,112.9079123,107.0817507,3780
Tango-43,Alpha 5,2024-02-04T00:00:00+00:00,114.4889984,112.8234625,114.4889984,3998
Tango-43,Alpha 5,2024-02-05T00:00:00+00:00,115.1405029,113.1770258,115.1405029,3949
Tango-43,Alpha 5,2024-02-06T00:00:00+00:00,109.4187012,112.6258259,108.3272688,3668
Tango-43,Alpha 5,2024-02-07T00:00:00+00:00,114.530098,112.6435003,114.530098,3644
Tango-43,Alpha 5,2024-02-08T00:00:00+00:00,113.2621002,112.9024754,113.2621002,3798
Tango-43,Alpha 5,2024-02-09T00:00:00+00:00,109.7567978,112.5877504,109.7567978,4194
Tango-43,Alpha 5,2024-02-10T00:00:00+00:00,111.8405991,112.2592001,111.8405991,3976
Tango-43,Alpha 5,2024-02-11T00:00:00+00:00,113.6019974,112.7549744,113.6019974,3803
Tango-43,Alpha 5,2024-02-12T00:00:00+00:00,113.7941971,112.6681242,113.7941971,3783
Tango-43,Alpha 5,2024-02-13T00:00:00+00:00,108.5589981,111.8454361,107.4885852,3663
Tango-43,Alpha 5,2024-02-14T00:00:00+00:00,114.1172028,112.4327488,114.1172028,4200
Tango-43,Alpha 5,2024-02-15T00:00:00+00:00,102.9244003,110.9820366,102.9244003,3832
Tango-43,Alpha 5,2024-02-16T00:00:00+00:00,110.5400009,110.6417742,110.5400009,3965
Tango-43,Alpha 5,2024-02-17T00:00:00+00:00,114.7231979,111.2625742,114.7231979,3982
Tango-43,Alpha 5,2024-02-18T00:00:00+00:00,114.3198013,111.5724745,114.3198013,3805
Tango-43,Alpha 5,2024-02-19T00:00:00+00:00,110.3186035,111.1620502,110.3186035,3998
Tango-43,Alpha 5,2024-02-20T00:00:00+00:00,115.1314011,111.3292007,114.4419045,3811
Tango-43,Alpha 5,2024-02-21T00:00:00+00:00,114.2062988,112.0351133,114.2062988,3818
Tango-43,Alpha 5,2024-02-22T00:00:00+00:00,110.524498,111.5860252,110.524498,3815
Tango-43,Alpha 5,2024-02-23T00:00:00+00:00,115.0622025,113.1032505,113.8514791,3822
Tango-43,Alpha 5,2024-02-24T00:00:00+00:00,112.1064987,113.2990627,111.0340472,3813
Tango-43,Alpha 5,2024-02-25T00:00:00+00:00,113.1016006,113.0963631,113.1016006,3982
Tango-43,Alpha 5,2024-02-26T00:00:00+00:00,114.7424011,113.149188,112.4690313,3751
Tango-43,Alpha 5,2024-02-27T00:00:00+00:00,106.822197,112.7121372,106.822197,5383
Tango-43,Alpha 5,2024-02-28T00:00:00+00:00,105.635498,111.5251493,103.8048475,3723
Tango-43,Alpha 5,2024-02-29T00:00:00+00:00,105.944603,110.4924374,105.944603,3743
Tango-44,Alpha 4,2024-02-01T00:00:00+00:00,244.7778931,191.1835029,232.5756131,4335
Tango-44,Alpha 4,2024-02-02T00:00:00+00:00,239.2250977,217.1184139,233.4088175,4358
Tango-44,Alpha 4,2024-02-03T00:00:00+00:00,240.664505,212.086338,235.5092143,4576
Tango-44,Alpha 4,2024-02-04T00:00:00+00:00,231.875,220.5985374,231.875,4362
Tango-44,Alpha 4,2024-02-05T00:00:00+00:00,227.4501953,230.5371742,227.4501953,13106
Tango-44,Alpha 4,2024-02-06T00:00:00+00:00,69.09990692,213.117713,69.09990692,4257
Tango-44,Alpha 4,2024-02-07T00:00:00+00:00,246.104599,218.1513624,234.4862193,4494
Tango-44,Alpha 4,2024-02-08T00:00:00+00:00,233.8966064,216.6367254,231.0816444,4503
Tango-44,Alpha 4,2024-02-09T00:00:00+00:00,226.9721985,214.4110136,226.9721985,4308
Tango-44,Alpha 4,2024-02-10T00:00:00+00:00,226.2362061,212.7874022,226.2362061,4535
Tango-44,Alpha 4,2024-02-11T00:00:00+00:00,227.225296,211.107501,227.225296,4305
Tango-44,Alpha 4,2024-02-12T00:00:00+00:00,228.4537048,210.6798391,228.4537048,4314
Tango-44,Alpha 4,2024-02-13T00:00:00+00:00,228.4438934,210.8040514,228.4438934,4528
Tango-44,Alpha 4,2024-02-14T00:00:00+00:00,229.4013977,230.8417377,229.4013977,4532
Tango-44,Alpha 4,2024-02-15T00:00:00+00:00,228.6006012,228.653738,228.6006012,4308
Tango-44,Alpha 4,2024-02-16T00:00:00+00:00,227.2303925,227.8204613,227.2303925,4311
Tango-44,Alpha 4,2024-02-17T00:00:00+00:00,224.6423035,227.5292244,224.6423035,4320
Tango-44,Alpha 4,2024-02-18T00:00:00+00:00,225.2662964,227.4079857,225.2662964,4335
Tango-44,Alpha 4,2024-02-19T00:00:00+00:00,225.1685944,227.150898,225.1685944,4341
Tango-44,Alpha 4,2024-02-20T00:00:00+00:00,221.501297,226.281847,221.501297,4329
Tango-44,Alpha 4,2024-02-21T00:00:00+00:00,221.414505,225.4031734,221.414505,4320
Tango-44,Alpha 4,2024-02-22T00:00:00+00:00,224.9808044,224.8505993,224.9808044,4336
Tango-44,Alpha 4,2024-02-23T00:00:00+00:00,223.0742035,224.1597996,216.2579566,4326
Tango-44,Alpha 4,2024-02-24T00:00:00+00:00,220.1900024,223.2797508,218.3308312,4371
Tango-44,Alpha 4,2024-02-25T00:00:00+00:00,225.8531952,223.4311123,219.9683455,4350
Tango-44,Alpha 4,2024-02-26T00:00:00+00:00,222.3179932,223.0625744,222.3179932,4359
Tango-44,Alpha 4,2024-02-27T00:00:00+00:00,222.1540985,222.6857624,222.1540985,4362
Tango-44,Alpha 4,2024-02-28T00:00:00+00:00,224.6119995,223.0746002,224.6119995,4347
Tango-44,Alpha 4,2024-02-29T00:00:00+00:00,219.2453003,222.8034496,216.4284147,4335
Tango-45,Alpha 4,2024-02-01T00:00:00+00:00,224.8762054,209.1057625,224.8762054,3013
Tango-45,Alpha 4,2024-02-02T00:00:00+00:00,215.2745972,207.8981876,213.1025679,2872
Tango-45,Alpha 4,2024-02-03T00:00:00+00:00,197.0865936,204.7391243,196.1566986,2874
Tango-45,Alpha 4,2024-02-04T00:00:00+00:00,197.6896973,202.2320118,192.2304152,3008
Tango-45,Alpha 4,2024-02-05T00:00:00+00:00,192.8520966,202.0741119,192.8520966,8307
Tango-45,Alpha 4,2024-02-06T00:00:00+00:00,65.50962067,185.6760263,65.50962067,2663
Tango-45,Alpha 4,2024-02-07T00:00:00+00:00,233.2808075,191.3737516,233.2808075,2916
Tango-45,Alpha 4,2024-02-08T00:00:00+00:00,222.8433075,193.6766157,222.8433075,2876
Tango-45,Alpha 4,2024-02-09T00:00:00+00:00,223.6374969,193.5217772,223.6374969,2902
Tango-45,Alpha 4,2024-02-10T00:00:00+00:00,220.6983948,194.1997519,132.0633362,2695
Tango-45,Alpha 4,2024-02-11T00:00:00+00:00,224.585495,197.6371145,224.585495,2839
Tango-45,Alpha 4,2024-02-12T00:00:00+00:00,217.6905975,200.1372271,212.0616157,2866
Tango-45,Alpha 4,2024-02-13T00:00:00+00:00,222.6596069,203.8631659,221.9141822,2849
Tango-45,Alpha 4,2024-02-14T00:00:00+00:00,223.1051025,223.5626011,223.1051025,2838
Tango-45,Alpha 4,2024-02-15T00:00:00+00:00,216.8746033,221.5118256,213.7021315,2834
Tango-45,Alpha 4,2024-02-16T00:00:00+00:00,223.0355988,221.535862,194.3948137,3140
Tango-45,Alpha 4,2024-02-17T00:00:00+00:00,218.787796,220.9296494,218.787796,2871
Tango-45,Alpha 4,2024-02-18T00:00:00+00:00,220.1891022,220.8659878,220.1891022,2888
Tango-45,Alpha 4,2024-02-19T00:00:00+00:00,220.8448029,220.3984013,220.8448029,2914
Tango-45,Alpha 4,2024-02-20T00:00:00+00:00,221.6107025,220.8884144,218.366981,2903
Tango-45,Alpha 4,2024-02-21T00:00:00+00:00,211.9398956,219.5484505,204.7468218,2977
Tango-45,Alpha 4,2024-02-22T00:00:00+00:00,219.5146027,219.099638,216.7938631,2853
Tango-45,Alpha 4,2024-02-23T00:00:00+00:00,219.3630066,219.4106884,219.3630066,2882
Tango-45,Alpha 4,2024-02-24T00:00:00+00:00,217.2931061,218.6928768,216.2137998,2874
Tango-45,Alpha 4,2024-02-25T00:00:00+00:00,206.6325989,217.1734772,206.6325989,2866
Tango-45,Alpha 4,2024-02-26T00:00:00+00:00,191.1237946,213.5403137,191.1237946,2876
Tango-45,Alpha 4,2024-02-27T00:00:00+00:00,191.2953949,209.8466377,191.2953949,2946
Tango-45,Alpha 4,2024-02-28T00:00:00+00:00,214.3936005,208.9445,214.3936005,3002
Tango-45,Alpha 4,2024-02-29T00:00:00+00:00,221.6206055,210.1545887,221.6206055,2994
Tango-46,Alpha 5,2024-02-01T00:00:00+00:00,91.26529694,76.04663157,91.26529694,3493
Tango-46,Alpha 5,2024-02-02T00:00:00+00:00,89.82643127,78.90706706,89.07833099,3485
Tango-46,Alpha 5,2024-02-03T00:00:00+00:00,86.93331909,87.64263821,86.93331909,5595
Tango-46,Alpha 5,2024-02-04T00:00:00+00:00,89.30555725,87.76390171,77.28226488,3228
Tango-46,Alpha 5,2024-02-05T00:00:00+00:00,88.55555725,88.17075157,83.88134867,3468
Tango-46,Alpha 5,2024-02-06T00:00:00+00:00,89.62220001,88.8252182,89.62220001,3463
Tango-46,Alpha 5,2024-02-07T00:00:00+00:00,89.04353333,89.45875645,87.49847463,3458
Tango-46,Alpha 5,2024-02-08T00:00:00+00:00,88.78447723,89.16704655,88.78447723,3302
Tango-46,Alpha 5,2024-02-09T00:00:00+00:00,87.88452148,88.74444962,87.88452148,3442
Tango-46,Alpha 5,2024-02-10T00:00:00+00:00,90.79905701,88.86602783,90.79905701,3321
Tango-46,Alpha 5,2024-02-11T00:00:00+00:00,87.6245575,88.95243263,87.6245575,3610
Tango-46,Alpha 5,2024-02-12T00:00:00+00:00,87.60434723,88.73978138,87.60434723,3442
Tango-46,Alpha 5,2024-02-13T00:00:00+00:00,87.52346039,88.61076927,83.17116208,3350
Tango-46,Alpha 5,2024-02-14T00:00:00+00:00,87.95747375,88.40267849,87.95747375,3993
Tango-46,Alpha 5,2024-02-15T00:00:00+00:00,82.49350739,87.58392525,82.49350739,3463
Tango-46,Alpha 5,2024-02-16T00:00:00+00:00,88.15164948,87.50482178,87.22729484,3463
Tango-46,Alpha 5,2024-02-17T00:00:00+00:00,89.50074005,87.7068491,89.50074005,5302
Tango-46,Alpha 5,2024-02-18T00:00:00+00:00,88.37109375,87.40335369,85.3274743,9600
Tango-46,Alpha 5,2024-02-19T00:00:00+00:00,86.62705994,87.2786665,78.61003655,3446
Tango-46,Alpha 5,2024-02-20T00:00:00+00:00,89.23616028,87.48264313,88.09830882,3511
Tango-46,Alpha 5,2024-02-21T00:00:00+00:00,91.80155182,88.01740456,86.98323517,3638
Tango-46,Alpha 5,2024-02-22T00:00:00+00:00,88.58421326,88.09574699,87.65467962,3702
Tango-46,Alpha 5,2024-02-23T00:00:00+00:00,82.49790192,88.09629631,81.88264648,3475
Tango-46,Alpha 5,2024-02-24T00:00:00+00:00,90.45561218,88.38429165,90.45561218,3482
Tango-46,Alpha 5,2024-02-25T00:00:00+00:00,90.47155762,88.50564384,88.67479451,3494
Tango-46,Alpha 5,2024-02-26T00:00:00+00:00,90.95745087,88.82893848,90.95745087,3613
Tango-46,Alpha 5,2024-02-27T00:00:00+00:00,89.98232269,89.24834633,88.46780565,3516
Tango-46,Alpha 5,2024-02-28T00:00:00+00:00,87.83200836,89.07282734,80.73991784,3438
Tango-46,Alpha 5,2024-02-29T00:00:00+00:00,88.87223816,88.70666313,88.87223816,3494
Tango-47,Alpha 4,2024-02-01T00:00:00+00:00,268.8703918,255.9794731,268.8703918,2375
Tango-47,Alpha 4,2024-02-02T00:00:00+00:00,261.2033997,255.1957245,261.2033997,2324
Tango-47,Alpha 4,2024-02-03T00:00:00+00:00,247.469696,254.1396866,247.469696,2296
Tango-47,Alpha 4,2024-02-04T00:00:00+00:00,247.6846008,253.6010113,247.6846008,2322
Tango-47,Alpha 4,2024-02-05T00:00:00+00:00,238.0113983,252.4758987,238.0113983,7098
Tango-47,Alpha 4,2024-02-06T00:00:00+00:00,72.3526535,230.6345682,72.3526535,2783
Tango-47,Alpha 4,2024-02-07T00:00:00+00:00,340.3138123,244.2070818,339.2653163,2575
Tango-47,Alpha 4,2024-02-08T00:00:00+00:00,300.4764099,247.0477953,298.3129642,2559
Tango-47,Alpha 4,2024-02-09T00:00:00+00:00,282.9949036,248.8133593,276.7637573,2490
Tango-47,Alpha 4,2024-02-10T00:00:00+00:00,268.7773132,249.7600985,268.7773132,2445
Tango-47,Alpha 4,2024-02-11T00:00:00+00:00,272.7568054,252.9209871,272.7568054,2506
Tango-47,Alpha 4,2024-02-12T00:00:00+00:00,268.0210876,255.463048,268.0210876,2359
Tango-47,Alpha 4,2024-02-13T00:00:00+00:00,256.6491089,257.7927618,256.6491089,2417
Tango-47,Alpha 4,2024-02-14T00:00:00+00:00,271.2739868,282.6579285,271.2739868,2522
Tango-47,Alpha 4,2024-02-15T00:00:00+00:00,270.3252869,273.9093628,269.2884189,2443
Tango-47,Alpha 4,2024-02-16T00:00:00+00:00,269.4563904,270.0318604,269.4563904,2385
Tango-47,Alpha 4,2024-02-17T00:00:00+00:00,263.7304077,267.6237984,263.7304077,2469
Tango-47,Alpha 4,2024-02-18T00:00:00+00:00,263.1810913,266.9242706,263.1810913,2361
Tango-47,Alpha 4,2024-02-19T00:00:00+00:00,256.0270081,264.833046,256.0270081,2398
Tango-47,Alpha 4,2024-02-20T00:00:00+00:00,258.3153076,263.6198235,258.3153076,2345
Tango-47,Alpha 4,2024-02-21T00:00:00+00:00,255.1036072,263.4266357,255.1036072,2387
Tango-47,Alpha 4,2024-02-22T00:00:00+00:00,262.8088989,262.3684998,262.8088989,2444
Tango-47,Alpha 4,2024-02-23T00:00:00+00:00,268.1915894,262.1017876,267.1323371,2400
Tango-47,Alpha 4,2024-02-24T00:00:00+00:00,265.3948975,261.594101,265.3948975,2324
Tango-47,Alpha 4,2024-02-25T00:00:00+00:00,244.8536987,259.2345123,244.8536987,2338
Tango-47,Alpha 4,2024-02-26T00:00:00+00:00,250.4555969,257.6438255,248.4903346,2259
Tango-47,Alpha 4,2024-02-27T00:00:00+00:00,233.5077972,254.8289242,233.5077972,2321
Tango-47,Alpha 4,2024-02-28T00:00:00+00:00,255.7003021,254.5020485,255.7003021,2417
Tango-47,Alpha 4,2024-02-29T00:00:00+00:00,265.2905884,255.7754211,257.5244215,2377
Tango-48,Alpha 4,2024-02-01T00:00:00+00:00,220.9391022,225.1658401,220.9391022,4657
Tango-48,Alpha 4,2024-02-02T00:00:00+00:00,231.8491974,226.1402645,231.8491974,4386
Tango-48,Alpha 4,2024-02-03T00:00:00+00:00,225.0428925,225.4144878,225.0428925,4418
Tango-48,Alpha 4,2024-02-04T00:00:00+00:00,221.9297028,225.6623631,221.9297028,4431
Tango-48,Alpha 4,2024-02-05T00:00:00+00:00,230.0254059,225.6295509,230.0254059,13071
Tango-48,Alpha 4,2024-02-06T00:00:00+00:00,71.10019684,206.7198248,71.10019684,4279
Tango-48,Alpha 4,2024-02-07T00:00:00+00:00,256.7190857,209.9643354,256.7190857,4344
Tango-48,Alpha 4,2024-02-08T00:00:00+00:00,230.9411011,211.0683355,230.055782,4408
Tango-48,Alpha 4,2024-02-09T00:00:00+00:00,225.6434021,211.656373,225.6434021,4395
Tango-48,Alpha 4,2024-02-10T00:00:00+00:00,230.0588074,211.4325743,230.0588074,6321
Tango-48,Alpha 4,2024-02-11T00:00:00+00:00,219.8778992,210.7869501,208.7640144,4405
Tango-48,Alpha 4,2024-02-12T00:00:00+00:00,230.4116058,211.847188,230.4116058,4407
Tango-48,Alpha 4,2024-02-13T00:00:00+00:00,226.0350952,211.3483992,226.0350952,4389
Tango-48,Alpha 4,2024-02-14T00:00:00+00:00,223.3479004,230.3793621,223.3479004,4637
Tango-48,Alpha 4,2024-02-15T00:00:00+00:00,230.3152008,227.0788765,230.3152008,4380
Tango-48,Alpha 4,2024-02-16T00:00:00+00:00,227.9225006,226.7015514,227.9225006,5350
Tango-48,Alpha 4,2024-02-17T00:00:00+00:00,221.5606995,226.1912136,216.9134393,4387
Tango-48,Alpha 4,2024-02-18T00:00:00+00:00,229.216507,226.0859261,229.216507,4386
Tango-48,Alpha 4,2024-02-19T00:00:00+00:00,229.1784058,227.2484894,229.1784058,4620
Tango-48,Alpha 4,2024-02-20T00:00:00+00:00,221.5617981,226.1422634,217.3813748,4402
Tango-48,Alpha 4,2024-02-21T00:00:00+00:00,226.3917999,226.1868515,226.3917999,4383
Tango-48,Alpha 4,2024-02-22T00:00:00+00:00,229.4149017,226.9452267,229.4149017,4384
Tango-48,Alpha 4,2024-02-23T00:00:00+00:00,224.3110046,226.1947021,219.7410617,4380
Tango-48,Alpha 4,2024-02-24T00:00:00+00:00,223.3600006,225.6243896,223.3600006,4633
Tango-48,Alpha 4,2024-02-25T00:00:00+00:00,231.2254944,226.832489,231.2254944,4607
Tango-48,Alpha 4,2024-02-26T00:00:00+00:00,229.1083069,226.818964,229.1083069,4395
Tango-48,Alpha 4,2024-02-27T00:00:00+00:00,219.9839935,225.6696625,212.0798492,4393
Tango-48,Alpha 4,2024-02-28T00:00:00+00:00,231.1988983,226.8743,231.1988983,4377
Tango-48,Alpha 4,2024-02-29T00:00:00+00:00,227.305603,226.9885254,227.305603,4380
Tango-49,Alpha 4,2024-02-01T00:00:00+00:00,406.3747864,407.8999825,403.7793569,1976
Tango-49,Alpha 4,2024-02-02T00:00:00+00:00,399.0794983,407.7585182,399.0794983,2018
Tango-49,Alpha 4,2024-02-03T00:00:00+00:00,398.6495972,404.7382545,396.7870322,2034
Tango-49,Alpha 4,2024-02-04T00:00:00+00:00,400.8447876,402.8764038,399.6119681,1919
Tango-49,Alpha 4,2024-02-05T00:00:00+00:00,391.0898132,400.5440941,391.0898132,6080
Tango-49,Alpha 4,2024-02-06T00:00:00+00:00,124.2783966,365.6901951,115.7046153,3024
Tango-49,Alpha 4,2024-02-07T00:00:00+00:00,119.273201,330.4214468,118.7519066,19236
Tango-49,Alpha 4,2024-02-08T00:00:00+00:00,11.66263962,281.40659,11.66263962,1943
Tango-49,Alpha 4,2024-02-09T00:00:00+00:00,380.4060059,278.1604924,379.0864545,1843
Tango-49,Alpha 4,2024-02-10T00:00:00+00:00,431.2438965,282.1810422,429.9399743,1884
Tango-49,Alpha 4,2024-02-11T00:00:00+00:00,424.250885,285.3812032,419.5844018,1939
Tango-49,Alpha 4,2024-02-12T00:00:00+00:00,412.3594971,286.8205419,412.3594971,1946
Tango-49,Alpha 4,2024-02-13T00:00:00+00:00,408.6922913,289.0208516,406.6426704,1889
Tango-49,Alpha 4,2024-02-14T00:00:00+00:00,408.2984924,324.5233636,405.5983671,1894
Tango-49,Alpha 4,2024-02-15T00:00:00+00:00,404.7952881,360.2136245,402.9137704,1901
Tango-49,Alpha 4,2024-02-16T00:00:00+00:00,408.1784058,409.7780952,408.1784058,1954
Tango-49,Alpha 4,2024-02-17T00:00:00+00:00,403.3131104,412.6414833,401.9932144,3012
Tango-49,Alpha 4,2024-02-18T00:00:00+00:00,148.8146973,377.3378334,148.8146973,30940
Tango-49,Alpha 4,2024-02-19T00:00:00+00:00,8.329838753,325.3477026,8.329838753,1816
Tango-49,Alpha 4,2024-02-20T00:00:00+00:00,416.907196,325.916165,413.873155,1888
Tango-49,Alpha 4,2024-02-21T00:00:00+00:00,418.0820007,327.0898787,418.0820007,1897
